employee_id,salary,bonus_percentage
EMP_45108,3033.05,11.13
EMP_45109,9590.07,8.06
EMP_45110,6537.82,3.83
EMP_45111,6363.9,9.21
EMP_45112,6407.7,11.75
EMP_45113,10180.3,16.77
EMP_45114,6599.0,15.77
EMP_45115,5614.93,9.94
EMP_45116,9598.22,17.01
EMP_45117,5740.69,5.58
EMP_45118,2616.83,6.39
EMP_45119,2945.99,10.94
EMP_45120,5616.58,11.68
EMP_45121,6583.28,14.21
EMP_45122,7643.89,7.09
EMP_45123,4163.4,19.82
EMP_45124,5549.48,9.56
EMP_45125,4380.7,10.13
EMP_45126,8227.43,10.98
EMP_45127,8564.84,9.94
EMP_45128,9916.52,9.09
EMP_45129,6703.07,10.46
EMP_45130,9730.59,11.84
EMP_45131,4614.19,1.58
EMP_45132,6431.88,16.32
EMP_45133,3878.36,21.01
EMP_45134,7146.67,17.0
EMP_45135,6569.49,16.76
EMP_45136,1500.0,10.06
EMP_45137,8219.21,11.3
EMP_45138,7710.7,6.21
EMP_45139,4888.72,4.43
EMP_45140,6562.44,13.33
EMP_45141,3012.52,12.56
EMP_45142,4459.56,6.31
EMP_45143,9338.16,11.94
EMP_45144,3691.31,17.49
EMP_45145,6019.09,0.0
EMP_45146,3207.28,15.19
EMP_45147,6675.89,17.04
EMP_45148,7125.49,4.96
EMP_45149,7448.26,12.35
EMP_45150,6935.97,6.46
EMP_45151,8853.67,6.7
EMP_45152,4891.94,15.92
EMP_45153,3883.45,0.0
EMP_45154,4825.65,12.73
EMP_45155,3307.54,11.07
EMP_45156,6157.56,16.21
EMP_45157,5720.76,6.49
EMP_45158,6955.07,7.6
EMP_45159,2767.52,8.36
EMP_45160,5973.98,16.94
EMP_45161,8428.96,8.51
EMP_45162,7144.46,10.73
EMP_45163,2208.93,12.74
EMP_45164,5976.58,12.81
EMP_45165,4534.45,12.79
EMP_45166,6025.72,18.83
EMP_45167,5238.69,12.61
EMP_45168,9478.59,13.21
EMP_45169,6171.43,7.2
EMP_45170,6633.52,14.45
EMP_45171,5911.87,18.29
EMP_45172,6948.9,6.05
EMP_45173,5566.23,0.79
EMP_45174,7547.04,12.57
EMP_45175,5216.15,4.17
EMP_45176,8752.91,20.64
EMP_45177,6992.89,2.38
EMP_45178,5694.89,6.22
EMP_45179,7684.18,7.4
EMP_45180,6986.06,5.66
EMP_45181,7654.63,11.6
EMP_45182,6171.49,9.9
EMP_45183,5517.62,10.5
EMP_45184,6270.55,8.22
EMP_45185,4999.25,12.26
EMP_45186,7958.66,10.8
EMP_45187,8938.37,11.75
EMP_45188,7158.08,2.75
EMP_45189,8836.32,13.57
EMP_45190,8253.73,11.98
EMP_45191,5463.5,15.82
EMP_45192,7671.59,10.08
EMP_45193,3434.07,18.03
EMP_45194,6372.14,0.0
EMP_45195,3635.29,7.54
EMP_45196,5780.69,16.58
EMP_45197,3120.61,9.31
EMP_45198,8188.61,9.74
EMP_45199,5210.23,8.53
EMP_45200,7812.65,9.77
EMP_45201,5848.96,14.26
EMP_45202,2311.59,1.56
EMP_45203,5031.68,3.79
EMP_45204,4938.58,17.32
EMP_45205,5970.45,13.96
EMP_45206,9016.07,12.6
EMP_45207,9347.23,21.2
EMP_45208,5537.54,7.62
EMP_45209,3479.44,10.36
EMP_45210,4511.78,8.42
EMP_45211,6959.22,6.88
EMP_45212,5783.52,16.59
EMP_45213,2849.36,13.67
EMP_45214,4992.81,0.81
EMP_45215,8623.15,17.57
EMP_45216,6584.51,13.22
EMP_45217,6094.58,10.0
EMP_45218,5222.41,11.38
EMP_45219,5080.08,12.22
EMP_45220,7087.92,16.88
EMP_45221,6284.12,2.94
EMP_45222,7542.03,8.41
EMP_45223,7093.29,0.0
EMP_45224,6039.44,3.02
EMP_45225,6768.42,18.58
EMP_45226,4814.94,2.97
EMP_45227,5903.66,16.51
EMP_45228,8681.9,17.44
EMP_45229,6021.42,13.24
EMP_45230,5565.62,8.97
EMP_45231,6420.97,11.89
EMP_45232,3668.86,9.38
EMP_45233,6441.7,14.06
EMP_45234,9392.09,9.3
EMP_45235,4382.77,5.44
EMP_45236,6534.11,2.49
EMP_45237,5953.01,10.18
EMP_45238,5901.83,14.91
EMP_45239,5865.74,6.59
EMP_45240,7428.62,3.22
EMP_45241,3803.76,12.18
EMP_45242,7377.35,7.41
EMP_45243,6138.27,17.67
EMP_45244,2474.55,18.38
EMP_45245,6759.68,20.17
EMP_45246,6227.84,7.5
EMP_45247,4256.49,13.54
EMP_45248,6321.14,5.31
EMP_45249,3367.47,5.62
EMP_45250,4630.59,9.8
EMP_45251,6073.95,18.03
EMP_45252,2628.77,21.06
EMP_45253,3697.23,13.91
EMP_45254,3996.24,11.02
EMP_45255,6158.34,5.58
EMP_45256,6882.68,17.72
EMP_45257,4214.4,14.32
EMP_45258,4102.14,8.12
EMP_45259,6276.22,9.66
EMP_45260,6222.3,13.5
EMP_45261,4599.52,0.0
EMP_45262,9657.44,4.72
EMP_45263,6368.78,11.28
EMP_45264,5659.67,7.5
EMP_45265,5227.82,24.83
EMP_45266,8017.66,2.17
EMP_45267,7090.09,3.92
EMP_45268,2524.71,1.92
EMP_45269,4608.38,10.78
EMP_45270,5106.43,11.81
EMP_45271,5976.1,4.63
EMP_45272,7254.27,16.2
EMP_45273,3859.7,12.27
EMP_45274,5841.19,3.32
EMP_45275,9398.53,4.17
EMP_45276,6058.12,8.28
EMP_45277,4611.41,6.42
EMP_45278,3331.58,2.57
EMP_45279,5026.2,10.62
EMP_45280,3842.5,2.52
EMP_45281,5210.8,13.65
EMP_45282,7084.37,0.0
EMP_45283,6073.92,2.3
EMP_45284,5039.97,9.58
EMP_45285,2418.63,10.11
EMP_45286,7663.99,5.88
EMP_45287,5295.04,12.81
EMP_45288,6215.97,12.06
EMP_45289,4176.53,22.8
EMP_45290,5182.09,13.13
EMP_45291,4840.17,15.53
EMP_45292,3332.16,7.34
EMP_45293,4184.07,8.5
EMP_45294,5970.59,8.18
EMP_45295,6597.15,6.3
EMP_45296,4632.13,8.35
EMP_45297,3594.6,11.13
EMP_45298,5287.12,11.56
EMP_45299,7559.26,0.85
EMP_45300,4121.69,4.72
EMP_45301,6025.76,14.0
EMP_45302,4679.12,7.17
EMP_45303,8257.02,21.46
EMP_45304,4986.79,6.0
EMP_45305,7324.01,6.7
EMP_45306,8030.14,11.88
EMP_45307,9082.96,9.47
EMP_45308,3293.38,20.96
EMP_45309,3203.78,7.21
EMP_45310,8330.44,13.97
EMP_45311,8002.97,17.31
EMP_45312,4766.15,14.32
EMP_45313,1500.0,9.36
EMP_45314,6161.77,7.08
EMP_45315,2965.0,5.91
EMP_45316,4344.6,6.13
EMP_45317,6362.38,0.0
EMP_45318,6631.29,13.89
EMP_45319,9162.63,7.52
EMP_45320,5254.53,12.06
EMP_45321,4047.39,9.94
EMP_45322,7834.58,14.49
EMP_45323,6754.14,10.05
EMP_45324,5273.74,10.29
EMP_45325,6063.52,0.0
EMP_45326,5243.93,12.32
EMP_45327,7384.07,15.5
EMP_45328,9375.88,5.95
EMP_45329,4549.02,21.38
EMP_45330,6841.78,7.71
EMP_45331,2940.49,9.37
EMP_45332,3854.88,26.12
EMP_45333,7125.12,10.73
EMP_45334,5859.2,5.83
EMP_45335,3781.67,9.76
EMP_45336,6017.52,6.97
EMP_45337,7757.83,8.14
EMP_45338,3106.15,6.02
EMP_45339,9493.07,8.01
EMP_45340,7146.06,4.38
EMP_45341,7185.93,8.03
EMP_45342,5997.31,9.15
EMP_45343,9494.26,8.45
EMP_45344,7924.65,17.97
EMP_45345,5264.85,9.43
EMP_45346,7514.78,13.28
EMP_45347,4533.72,14.84
EMP_45348,5439.5,10.29
EMP_45349,8933.27,3.75
EMP_45350,6775.17,9.24
EMP_45351,7323.05,19.2
EMP_45352,8339.25,13.13
EMP_45353,7096.45,10.03
EMP_45354,4377.64,13.64
EMP_45355,9322.56,12.33
EMP_45356,7032.29,7.09
EMP_45357,7173.59,9.03
EMP_45358,6111.75,3.17
EMP_45359,8221.52,11.4
EMP_45360,9829.91,12.3
EMP_45361,5249.31,5.38
EMP_45362,8130.83,4.86
EMP_45363,6068.75,10.14
EMP_45364,2003.79,3.85
EMP_45365,3191.89,10.13
EMP_45366,6848.58,1.47
EMP_45367,8020.71,6.95
EMP_45368,7218.15,13.12
EMP_45369,7538.2,15.47
EMP_45370,11179.21,16.32
EMP_45371,7056.77,4.15
EMP_45372,5470.16,1.95
EMP_45373,5746.71,8.79
EMP_45374,9270.0,4.83
EMP_45375,3461.62,3.87
EMP_45376,8475.92,0.35
EMP_45377,6032.34,6.79
EMP_45378,4336.84,6.5
EMP_45379,3099.7,0.14
EMP_45380,8961.19,12.12
EMP_45381,4285.28,17.14
EMP_45382,6124.72,10.75
EMP_45383,4050.5,10.54
EMP_45384,9931.72,9.26
EMP_45385,6196.35,3.16
EMP_45386,3307.24,10.32
EMP_45387,5142.37,6.52
EMP_45388,8786.27,6.59
EMP_45389,4046.34,2.86
EMP_45390,5277.14,5.7
EMP_45391,8374.3,9.73
EMP_45392,6684.58,13.05
EMP_45393,3561.08,7.19
EMP_45394,6446.7,15.8
EMP_45395,5694.5,2.18
EMP_45396,6104.83,8.61
EMP_45397,7893.12,11.55
EMP_45398,6481.17,1.57
EMP_45399,5814.44,12.44
EMP_45400,5716.18,0.35
EMP_45401,8153.61,17.38
EMP_45402,4559.31,4.34
EMP_45403,1664.19,8.39
EMP_45404,5549.41,15.9
EMP_45405,6756.53,14.77
EMP_45406,5167.28,2.96
EMP_45407,4949.31,5.34
EMP_45408,5271.5,11.44
EMP_45409,5950.89,5.17
EMP_45410,3403.41,4.3
EMP_45411,7322.77,7.2
EMP_45412,1500.0,4.65
EMP_45413,7080.01,7.21
EMP_45414,6626.6,12.85
EMP_45415,6994.05,16.61
EMP_45416,2143.15,10.33
EMP_45417,6585.66,11.79
EMP_45418,4915.0,10.79
EMP_45419,9204.38,9.12
EMP_45420,6723.44,3.39
EMP_45421,3646.54,3.62
EMP_45422,2618.99,9.57
EMP_45423,4770.46,15.2
EMP_45424,7623.12,7.6
EMP_45425,8304.91,10.84
EMP_45426,6362.8,14.0
EMP_45427,6160.06,7.47
EMP_45428,5335.91,15.57
EMP_45429,5957.29,13.79
EMP_45430,8431.45,18.23
EMP_45431,5306.76,1.47
EMP_45432,7317.6,15.46
EMP_45433,4943.16,15.88
EMP_45434,8026.55,8.15
EMP_45435,7157.45,12.73
EMP_45436,7944.24,15.72
EMP_45437,9764.24,11.04
EMP_45438,1500.0,10.66
EMP_45439,7507.54,11.96
EMP_45440,6938.25,16.98
EMP_45441,6895.0,5.97
EMP_45442,6481.18,16.75
EMP_45443,6479.76,10.94
EMP_45444,6672.73,5.38
EMP_45445,7811.99,7.16
EMP_45446,7652.59,7.67
EMP_45447,5950.08,21.15
EMP_45448,5625.05,7.81
EMP_45449,6040.31,17.2
EMP_45450,5174.25,11.11
EMP_45451,9560.47,4.85
EMP_45452,3458.47,12.52
EMP_45453,7499.58,9.53
EMP_45454,7487.68,6.15
EMP_45455,4939.22,10.27
EMP_45456,6592.1,17.27
EMP_45457,8525.92,14.45
EMP_45458,5339.95,13.86
EMP_45459,8623.87,10.49
EMP_45460,8236.47,11.56
EMP_45461,4580.28,8.6
EMP_45462,3783.88,7.87
EMP_45463,6330.86,7.54
EMP_45464,3519.4,10.67
EMP_45465,1500.0,10.35
EMP_45466,5021.18,19.15
EMP_45467,10348.5,13.41
EMP_45468,5105.69,4.03
EMP_45469,6759.01,14.27
EMP_45470,7399.98,9.24
EMP_45471,5917.65,5.89
EMP_45472,5332.75,14.82
EMP_45473,8457.43,10.94
EMP_45474,6079.83,9.94
EMP_45475,5817.23,6.26
EMP_45476,7594.99,12.93
EMP_45477,3940.87,11.12
EMP_45478,3473.78,17.84
EMP_45479,2750.19,0.52
EMP_45480,7136.02,13.83
EMP_45481,5672.67,7.0
EMP_45482,7652.72,7.21
EMP_45483,6101.82,10.56
EMP_45484,3258.09,11.52
EMP_45485,5288.77,13.68
EMP_45486,7793.59,15.05
EMP_45487,5475.66,8.32
EMP_45488,8373.63,9.86
EMP_45489,5092.86,2.32
EMP_45490,7438.72,9.91
EMP_45491,2434.82,14.24
EMP_45492,5547.11,11.94
EMP_45493,5225.86,7.13
EMP_45494,3204.26,16.84
EMP_45495,8223.84,8.84
EMP_45496,4719.87,12.42
EMP_45497,4513.44,12.3
EMP_45498,8602.6,2.43
EMP_45499,6322.9,3.83
EMP_45500,7559.6,5.62
EMP_45501,2594.59,6.59
EMP_45502,4402.92,14.41
EMP_45503,10172.78,25.22
EMP_45504,7708.09,8.35
EMP_45505,3853.33,6.53
EMP_45506,6450.06,6.47
EMP_45507,4008.7,1.15
EMP_45508,8787.67,3.25
EMP_45509,1500.0,10.4
EMP_45510,6550.59,7.9
EMP_45511,6520.56,12.05
EMP_45512,3774.74,12.97
EMP_45513,5453.7,12.97
EMP_45514,6751.09,5.61
EMP_45515,2443.75,4.49
EMP_45516,3440.89,7.48
EMP_45517,5689.79,13.51
EMP_45518,4333.88,6.56
EMP_45519,5073.74,6.63
EMP_45520,5959.85,16.81
EMP_45521,4179.08,14.8
EMP_45522,5946.85,7.31
EMP_45523,6596.0,6.75
EMP_45524,7557.74,16.14
EMP_45525,3508.34,12.94
EMP_45526,4743.19,0.8
EMP_45527,7177.08,17.72
EMP_45528,3035.82,2.46
EMP_45529,6212.38,13.1
EMP_45530,6056.2,13.4
EMP_45531,1500.0,18.91
EMP_45532,5011.31,14.15
EMP_45533,6661.56,15.46
EMP_45534,5576.3,13.27
EMP_45535,5051.43,9.73
EMP_45536,6312.35,0.0
EMP_45537,7977.79,15.7
EMP_45538,7075.18,4.79
EMP_45539,4488.29,12.8
EMP_45540,3082.02,0.0
EMP_45541,7038.93,4.24
EMP_45542,3644.52,17.13
EMP_45543,4943.93,13.64
EMP_45544,6401.89,6.5
EMP_45545,8293.05,17.86
EMP_45546,8571.63,12.49
EMP_45547,6121.37,12.66
EMP_45548,4981.02,12.36
EMP_45549,3598.72,7.61
EMP_45550,9917.26,13.82
EMP_45551,5420.23,3.25
EMP_45552,7355.66,5.46
EMP_45553,6393.56,9.35
EMP_45554,5008.8,15.53
EMP_45555,4924.09,6.9
EMP_45556,3233.75,9.64
EMP_45557,8244.85,17.08
EMP_45558,5758.94,2.84
EMP_45559,8859.15,7.77
EMP_45560,5102.46,9.47
EMP_45561,5403.96,13.25
EMP_45562,3733.47,15.43
EMP_45563,5377.12,0.53
EMP_45564,3519.76,0.0
EMP_45565,6805.32,7.76
EMP_45566,6215.62,15.8
EMP_45567,8949.75,4.48
EMP_45568,3084.49,19.51
EMP_45569,8432.0,6.21
EMP_45570,4043.11,10.94
EMP_45571,6688.46,7.65
EMP_45572,3709.12,0.0
EMP_45573,6405.55,13.06
EMP_45574,1500.0,1.81
EMP_45575,4658.84,1.01
EMP_45576,6212.2,5.03
EMP_45577,9510.89,0.0
EMP_45578,1743.97,0.56
EMP_45579,5995.44,14.42
EMP_45580,4962.51,13.09
EMP_45581,2167.89,8.74
EMP_45582,3750.34,11.08
EMP_45583,5057.78,12.03
EMP_45584,6934.15,11.4
EMP_45585,6175.8,1.35
EMP_45586,3375.03,12.12
EMP_45587,2331.93,12.85
EMP_45588,6835.3,8.76
EMP_45589,5609.47,9.67
EMP_45590,9222.85,5.22
EMP_45591,5294.89,7.19
EMP_45592,8286.46,12.66
EMP_45593,7087.68,16.54
EMP_45594,7643.21,12.63
EMP_45595,6864.82,3.12
EMP_45596,6908.66,5.59
EMP_45597,1500.0,15.37
EMP_45598,5526.17,5.08
EMP_45599,4672.76,4.01
EMP_45600,8541.31,25.42
EMP_45601,3996.65,9.1
EMP_45602,5439.44,3.56
EMP_45603,7601.73,4.89
EMP_45604,6601.93,6.0
EMP_45605,6334.61,7.24
EMP_45606,8218.39,4.69
EMP_45607,6520.17,12.52
EMP_45608,4910.13,3.99
EMP_45609,3407.46,12.91
EMP_45610,6973.4,5.73
EMP_45611,4459.79,11.47
EMP_45612,5517.72,14.0
EMP_45613,8156.71,12.83
EMP_45614,5557.45,2.63
EMP_45615,5111.53,7.31
EMP_45616,5440.77,6.06
EMP_45617,5494.75,2.76
EMP_45618,4017.6,6.61
EMP_45619,9354.72,0.0
EMP_45620,4901.36,12.97
EMP_45621,7568.77,20.96
EMP_45622,3963.08,12.84
EMP_45623,7099.05,9.35
EMP_45624,6338.71,12.6
EMP_45625,6050.06,19.26
EMP_45626,6349.87,6.8
EMP_45627,6831.92,12.22
EMP_45628,5546.2,11.75
EMP_45629,5645.95,0.17
EMP_45630,7154.87,10.04
EMP_45631,3716.09,6.35
EMP_45632,3407.4,11.1
EMP_45633,6357.89,15.42
EMP_45634,1980.45,18.64
EMP_45635,2634.32,1.66
EMP_45636,9610.49,6.04
EMP_45637,9098.79,10.34
EMP_45638,4858.48,11.01
EMP_45639,7998.36,11.09
EMP_45640,8067.6,17.69
EMP_45641,6942.18,16.33
EMP_45642,5842.15,4.31
EMP_45643,7252.9,3.18
EMP_45644,7595.98,4.98
EMP_45645,7284.22,9.75
EMP_45646,2901.33,0.0
EMP_45647,10066.14,12.63
EMP_45648,10806.66,10.04
EMP_45649,2181.61,8.66
EMP_45650,7021.93,19.33
EMP_45651,10091.44,8.08
EMP_45652,8004.56,12.07
EMP_45653,8025.87,10.93
EMP_45654,3122.96,9.68
EMP_45655,7582.19,12.88
EMP_45656,6478.39,7.16
EMP_45657,7559.7,17.17
EMP_45658,3928.95,8.28
EMP_45659,3857.02,9.98
EMP_45660,5714.88,19.81
EMP_45661,5241.63,13.48
EMP_45662,5685.13,2.47
EMP_45663,5040.94,5.31
EMP_45664,5597.97,17.3
EMP_45665,4667.8,2.73
EMP_45666,5903.45,11.69
EMP_45667,3152.87,12.58
EMP_45668,7028.21,8.18
EMP_45669,6521.09,8.71
EMP_45670,3476.34,8.57
EMP_45671,8652.72,8.95
EMP_45672,4346.3,8.01
EMP_45673,8377.9,6.49
EMP_45674,6658.85,12.63
EMP_45675,8001.13,10.92
EMP_45676,6352.38,14.95
EMP_45677,7133.68,15.69
EMP_45678,7979.21,6.47
EMP_45679,9814.38,7.12
EMP_45680,8149.25,6.38
EMP_45681,6896.46,14.27
EMP_45682,3302.97,6.55
EMP_45683,1500.0,13.51
EMP_45684,5739.18,15.01
EMP_45685,4571.04,14.08
EMP_45686,4644.55,11.58
EMP_45687,5835.14,0.0
EMP_45688,7325.59,17.84
EMP_45689,4758.21,9.96
EMP_45690,7790.38,9.3
EMP_45691,6066.99,10.91
EMP_45692,6075.22,11.4
EMP_45693,9749.99,14.23
EMP_45694,6356.22,10.98
EMP_45695,5891.72,11.6
EMP_45696,7047.8,1.98
EMP_45697,9594.29,8.26
EMP_45698,5906.51,19.15
EMP_45699,6879.52,11.3
EMP_45700,5783.43,12.46
EMP_45701,5793.92,4.19
EMP_45702,5019.82,7.68
EMP_45703,4879.83,14.61
EMP_45704,9392.12,14.78
EMP_45705,4892.33,9.41
EMP_45706,2918.72,15.05
EMP_45707,6250.81,5.35
EMP_45708,8035.63,16.99
EMP_45709,8485.03,9.87
EMP_45710,3611.07,9.61
EMP_45711,8225.51,18.13
EMP_45712,10117.88,1.5
EMP_45713,4631.69,18.02
EMP_45714,5651.87,13.78
EMP_45715,3536.89,8.18
EMP_45716,9707.4,9.29
EMP_45717,3015.23,4.42
EMP_45718,5200.42,17.69
EMP_45719,7569.38,7.0
EMP_45720,4631.97,18.08
EMP_45721,4021.77,0.0
EMP_45722,5895.52,0.0
EMP_45723,10780.31,10.77
EMP_45724,5488.0,11.3
EMP_45725,5585.86,7.15
EMP_45726,3768.88,8.76
EMP_45727,6770.19,7.43
EMP_45728,7767.45,6.35
EMP_45729,4787.39,12.53
EMP_45730,7071.46,11.13
EMP_45731,4802.94,4.18
EMP_45732,2212.56,9.38
EMP_45733,6914.73,12.15
EMP_45734,10148.77,4.03
EMP_45735,3608.21,3.47
EMP_45736,6358.76,2.61
EMP_45737,8619.51,7.31
EMP_45738,5796.03,16.87
EMP_45739,3146.33,15.21
EMP_45740,6089.92,0.0
EMP_45741,8980.72,11.32
EMP_45742,4986.93,8.09
EMP_45743,6464.49,9.94
EMP_45744,3892.94,16.64
EMP_45745,5801.05,1.86
EMP_45746,6773.38,12.77
EMP_45747,6251.71,16.15
EMP_45748,5137.01,14.55
EMP_45749,6885.99,6.84
EMP_45750,7339.0,17.2
EMP_45751,7471.2,13.42
EMP_45752,5414.14,11.97
EMP_45753,4757.98,10.45
EMP_45754,9926.24,17.59
EMP_45755,6275.25,12.29
EMP_45756,5485.03,10.56
EMP_45757,3045.84,13.86
EMP_45758,4135.04,8.83
EMP_45759,4715.36,16.7
EMP_45760,6878.83,11.83
EMP_45761,5287.55,19.19
EMP_45762,6030.39,17.1
EMP_45763,3133.5,8.84
EMP_45764,8808.86,11.94
EMP_45765,4525.02,10.37
EMP_45766,6470.25,14.5
EMP_45767,4938.88,10.94
EMP_45768,5363.74,10.74
EMP_45769,4411.91,16.13
EMP_45770,6592.61,10.8
EMP_45771,4039.32,10.9
EMP_45772,6628.51,9.2
EMP_45773,5762.35,8.7
EMP_45774,7260.04,0.4
EMP_45775,7457.36,15.26
EMP_45776,5364.84,14.87
EMP_45777,6732.06,2.14
EMP_45778,5103.44,9.92
EMP_45779,8632.16,16.75
EMP_45780,5282.04,11.05
EMP_45781,5596.45,12.52
EMP_45782,5062.38,12.41
EMP_45783,4533.85,10.25
EMP_45784,10067.4,13.26
EMP_45785,6972.82,7.94
EMP_45786,6136.17,10.04
EMP_45787,5047.56,7.56
EMP_45788,8226.22,9.13
EMP_45789,4908.72,6.03
EMP_45790,6241.56,7.52
EMP_45791,10405.9,17.28
EMP_45792,4085.49,10.07
EMP_45793,7079.15,0.0
EMP_45794,6577.09,14.01
EMP_45795,7056.32,8.34
EMP_45796,5430.19,15.7
EMP_45797,4815.49,10.3
EMP_45798,6452.99,10.09
EMP_45799,5087.94,13.8
EMP_45800,1500.0,1.16
EMP_45801,4351.07,10.39
EMP_45802,5366.67,5.55
EMP_45803,3844.3,12.28
EMP_45804,6301.97,10.77
EMP_45805,4484.81,13.92
EMP_45806,5913.12,8.05
EMP_45807,10335.75,6.35
EMP_45808,8454.01,19.41
EMP_45809,7182.98,6.98
EMP_45810,9618.46,10.84
EMP_45811,5854.83,0.0
EMP_45812,5875.18,5.95
EMP_45813,3888.81,10.93
EMP_45814,8556.31,4.77
EMP_45815,9913.99,14.35
EMP_45816,7814.82,18.04
EMP_45817,8846.77,8.42
EMP_45818,1500.0,14.8
EMP_45819,10679.39,2.75
EMP_45820,5791.31,0.15
EMP_45821,10711.94,6.86
EMP_45822,9463.3,17.06
EMP_45823,7544.85,7.47
EMP_45824,5313.93,12.45
EMP_45825,6316.48,6.26
EMP_45826,2179.95,13.25
EMP_45827,7861.6,3.6
EMP_45828,1500.0,12.44
EMP_45829,5402.62,15.9
EMP_45830,9086.47,10.8
EMP_45831,7441.45,11.6
EMP_45832,2940.17,13.52
EMP_45833,3319.39,2.08
EMP_45834,4805.13,13.36
EMP_45835,6156.75,4.64
EMP_45836,7753.1,6.59
EMP_45837,7208.28,20.3
EMP_45838,3882.49,10.52
EMP_45839,7237.47,14.55
EMP_45840,7450.67,13.51
EMP_45841,6977.04,10.87
EMP_45842,10956.37,17.61
EMP_45843,7452.64,13.87
EMP_45844,7935.65,6.86
EMP_45845,9751.72,5.98
EMP_45846,7700.23,5.08
EMP_45847,4897.89,12.52
EMP_45848,8485.41,13.5
EMP_45849,5197.21,10.44
EMP_45850,4034.78,11.7
EMP_45851,4206.04,8.13
EMP_45852,8462.7,7.6
EMP_45853,7240.49,2.79
EMP_45854,8121.67,11.54
EMP_45855,7250.18,7.92
EMP_45856,6377.69,8.09
EMP_45857,6636.02,18.7
EMP_45858,7182.16,7.7
EMP_45859,4795.02,3.41
EMP_45860,3419.4,15.09
EMP_45861,5029.77,11.95
EMP_45862,7088.25,16.49
EMP_45863,4704.33,2.01
EMP_45864,10259.23,8.75
EMP_45865,6882.53,6.44
EMP_45866,6238.97,9.34
EMP_45867,4787.33,13.99
EMP_45868,7831.47,11.92
EMP_45869,3576.12,4.69
EMP_45870,6631.54,10.31
EMP_45871,5128.94,10.68
EMP_45872,6241.86,15.05
EMP_45873,6972.55,11.7
EMP_45874,3708.68,18.19
EMP_45875,2658.14,10.01
EMP_45876,4136.69,8.73
EMP_45877,7758.48,12.72
EMP_45878,6746.27,2.66
EMP_45879,5194.2,11.07
EMP_45880,9936.29,7.35
EMP_45881,8570.2,15.3
EMP_45882,8086.92,10.59
EMP_45883,4551.59,7.51
EMP_45884,8064.7,3.4
EMP_45885,6681.42,22.08
EMP_45886,4555.47,9.92
EMP_45887,5791.8,16.36
EMP_45888,3923.13,15.06
EMP_45889,4573.03,3.97
EMP_45890,3711.65,6.11
EMP_45891,7913.11,17.72
EMP_45892,5858.15,4.95
EMP_45893,4116.8,9.23
EMP_45894,7034.75,3.48
EMP_45895,6003.01,13.65
EMP_45896,8101.01,11.79
EMP_45897,6266.67,4.49
EMP_45898,3125.62,12.41
EMP_45899,5006.51,1.37
EMP_45900,3685.61,12.16
EMP_45901,7126.02,13.48
EMP_45902,8168.92,18.33
EMP_45903,2912.04,2.92
EMP_45904,5751.01,13.76
EMP_45905,8305.5,1.57
EMP_45906,2881.79,8.62
EMP_45907,5129.97,12.44
EMP_45908,5999.54,7.07
EMP_45909,8134.89,11.05
EMP_45910,7089.38,13.29
EMP_45911,7498.07,0.0
EMP_45912,7204.92,9.58
EMP_45913,5253.74,15.96
EMP_45914,9286.81,10.02
EMP_45915,4658.18,7.21
EMP_45916,1500.0,19.87
EMP_45917,2398.92,7.96
EMP_45918,5766.22,6.2
EMP_45919,5336.91,14.65
EMP_45920,4927.27,15.66
EMP_45921,6300.41,13.91
EMP_45922,8400.86,7.98
EMP_45923,6908.06,10.27
EMP_45924,7297.1,15.89
EMP_45925,3840.42,16.66
EMP_45926,4961.1,14.7
EMP_45927,7400.71,10.87
EMP_45928,6216.02,18.98
EMP_45929,6954.12,11.25
EMP_45930,7227.45,17.03
EMP_45931,6332.38,14.06
EMP_45932,9163.81,11.59
EMP_45933,4936.93,2.91
EMP_45934,4361.82,0.42
EMP_45935,2470.06,11.9
EMP_45936,7497.21,7.32
EMP_45937,4859.89,17.54
EMP_45938,8532.01,11.52
EMP_45939,6495.9,13.79
EMP_45940,5322.33,13.48
EMP_45941,3890.72,4.68
EMP_45942,7693.02,2.19
EMP_45943,5892.23,9.39
EMP_45944,6535.6,9.88
EMP_45945,7208.88,6.97
EMP_45946,6531.51,8.91
EMP_45947,4300.36,6.04
EMP_45948,7042.54,6.08
EMP_45949,7640.4,12.87
EMP_45950,6720.46,9.81
EMP_45951,7264.7,12.25
EMP_45952,7451.09,12.96
EMP_45953,5207.87,10.62
EMP_45954,5132.89,3.55
EMP_45955,10453.57,11.53
EMP_45956,8651.52,5.28
EMP_45957,5903.59,15.94
EMP_45958,7365.66,8.52
EMP_45959,4124.63,18.65
EMP_45960,4802.24,13.2
EMP_45961,3506.18,16.24
EMP_45962,6571.32,22.79
EMP_45963,6594.73,7.8
EMP_45964,8167.65,4.61
EMP_45965,5575.93,7.75
EMP_45966,8133.18,1.0
EMP_45967,7305.83,8.63
EMP_45968,10918.46,9.22
EMP_45969,9334.23,6.14
EMP_45970,8984.31,6.13
EMP_45971,7671.37,10.16
EMP_45972,4211.55,5.79
EMP_45973,6585.59,0.0
EMP_45974,10495.11,7.69
EMP_45975,7013.91,9.62
EMP_45976,4356.44,17.76
EMP_45977,6671.94,17.5
EMP_45978,4020.79,5.85
EMP_45979,4287.61,4.25
EMP_45980,6825.8,7.63
EMP_45981,7479.09,17.1
