employee_id,hire_date,termination_date,is_active,tenure_years,last_promotion_date,last_training_date
EMP_42152,2018-03-14,,True,7.8,,2023-07-28
EMP_42153,2018-01-12,,True,7.97,2022-07-31,2023-08-12
EMP_42154,2018-11-24,,True,7.1,,
EMP_42155,2021-07-02,,True,4.5,,2024-12-28
EMP_42156,2023-11-21,,True,2.11,2025-02-22,2023-10-28
EMP_42157,2024-09-18,,True,1.28,,2024-04-30
EMP_42158,2022-12-01,,True,3.08,2024-11-09,
EMP_42159,2011-10-13,,True,14.22,,2025-06-06
EMP_42160,2023-09-04,,True,2.32,,2023-08-07
EMP_42161,2021-02-02,,True,4.91,2023-09-01,2023-10-24
EMP_42162,2024-06-05,,True,1.57,,
EMP_42163,2024-03-02,,True,1.83,2025-03-04,2024-10-07
EMP_42164,2015-03-03,,True,10.83,2018-03-19,2025-02-06
EMP_42165,2023-06-29,,True,2.51,,2024-12-10
EMP_42166,2020-10-31,,True,5.17,2021-11-22,2023-09-19
EMP_42167,2023-07-23,2024-11-21,False,1.33,2025-05-29,
EMP_42168,2017-03-17,2022-09-27,False,5.53,2024-03-20,2024-01-27
EMP_42169,2022-09-29,,True,3.26,,
EMP_42170,2024-06-07,2025-05-19,False,0.95,,2024-03-17
EMP_42171,2012-12-03,,True,13.08,2016-05-26,2024-08-08
EMP_42172,2017-05-18,2018-08-30,False,1.28,2024-01-25,2024-10-16
EMP_42173,2017-09-14,,True,8.3,2022-10-14,
EMP_42174,2021-04-25,,True,4.68,2022-08-04,
EMP_42175,2011-08-04,2016-01-26,False,4.48,2024-10-14,2025-05-18
EMP_42176,2023-05-19,,True,2.62,2025-05-13,2025-05-26
EMP_42177,2024-08-07,2024-12-02,False,0.32,,2023-11-16
EMP_42178,2010-09-28,,True,15.26,2020-03-11,2024-02-18
EMP_42179,2013-05-02,,True,12.67,,2023-12-19
EMP_42180,2010-04-24,,True,15.69,2014-11-18,2024-06-17
EMP_42181,2021-04-06,,True,4.74,2024-08-11,
EMP_42182,2016-03-04,,True,9.83,2020-08-07,
EMP_42183,2015-01-25,,True,10.93,2021-08-11,2025-05-31
EMP_42184,2015-02-10,,True,10.89,2024-01-12,
EMP_42185,2021-11-28,,True,4.09,2023-08-18,
EMP_42186,2022-12-02,2024-10-11,False,1.86,,
EMP_42187,2022-06-22,,True,3.53,,2023-12-13
EMP_42188,2023-02-22,,True,2.86,2024-11-04,
EMP_42189,2023-12-09,,True,2.06,2025-05-18,
EMP_42190,2014-02-22,,True,11.85,,2024-07-15
EMP_42191,2018-01-17,,True,7.95,,2024-03-16
EMP_42192,2012-12-22,,True,13.02,2020-02-26,2023-09-01
EMP_42193,2016-09-07,,True,9.31,,
EMP_42194,2012-02-08,,True,13.89,2020-04-25,
EMP_42195,2022-11-18,2024-04-11,False,1.4,,2025-01-31
EMP_42196,2022-11-24,,True,3.1,2025-05-15,2025-03-17
EMP_42197,2017-01-22,,True,8.94,,
EMP_42198,2018-01-12,,True,7.97,,
EMP_42199,2013-12-01,,True,12.08,2019-02-01,
EMP_42200,2024-11-07,,True,1.15,,2024-10-10
EMP_42201,2012-04-15,,True,13.71,2018-02-07,2024-06-14
EMP_42202,2023-07-02,,True,2.5,2025-03-08,
EMP_42203,2013-12-26,,True,12.01,,2023-12-10
EMP_42204,2012-06-23,,True,13.52,,2024-11-15
EMP_42205,2019-03-06,2021-01-15,False,1.86,2024-07-11,
EMP_42206,2022-01-08,,True,3.98,2023-07-06,
EMP_42207,2024-09-28,,True,1.26,,2025-06-13
EMP_42208,2012-02-22,2022-12-25,False,10.84,2021-10-10,
EMP_42209,2011-09-09,2021-07-17,False,9.85,2017-05-11,
EMP_42210,2014-10-05,,True,11.24,2018-08-24,2024-11-15
EMP_42211,2024-04-27,,True,1.68,2025-06-05,2023-07-13
EMP_42212,2012-02-01,,True,13.91,,2023-12-13
EMP_42213,2024-01-30,,True,1.92,,
EMP_42214,2022-08-22,2022-12-14,False,0.31,,
EMP_42215,2020-03-06,,True,5.82,2025-05-26,2024-06-01
EMP_42216,2014-12-09,,True,11.06,2016-03-18,2023-10-01
EMP_42217,2019-07-03,,True,6.5,2021-06-29,
EMP_42218,2022-04-10,,True,3.73,2025-06-27,2023-11-02
EMP_42219,2024-01-07,,True,1.98,2025-02-08,
EMP_42220,2010-09-14,2015-09-28,False,5.04,2020-02-15,
EMP_42221,2014-08-04,2020-06-04,False,5.83,,2025-04-13
EMP_42222,2011-08-10,,True,14.39,2021-07-12,2023-07-12
EMP_42223,2019-04-13,,True,6.72,,2025-02-27
EMP_42224,2016-03-05,,True,9.82,2024-09-07,2024-07-19
EMP_42225,2024-05-17,,True,1.62,,2024-04-15
EMP_42226,2012-11-05,,True,13.15,,
EMP_42227,2024-06-15,,True,1.54,2025-06-30,
EMP_42228,2015-04-02,,True,10.75,2017-06-30,2025-02-25
EMP_42229,2013-10-02,,True,12.25,2022-12-16,2024-10-06
EMP_42230,2010-09-25,,True,15.27,,2024-10-03
EMP_42231,2011-02-23,,True,14.85,,
EMP_42232,2013-03-16,,True,12.79,2025-01-22,
EMP_42233,2023-01-05,2024-10-08,False,1.76,,2023-08-29
EMP_42234,2022-08-13,,True,3.38,2024-12-22,
EMP_42235,2013-11-17,2014-03-02,False,0.29,2024-12-21,2025-04-27
EMP_42236,2018-05-13,,True,7.64,,2024-05-08
EMP_42237,2014-09-06,2018-03-27,False,3.55,2023-08-22,2024-08-04
EMP_42238,2014-10-09,2018-02-27,False,3.39,,2024-06-20
EMP_42239,2012-01-09,2020-04-26,False,8.3,2019-06-19,
EMP_42240,2010-07-05,,True,15.49,,2025-05-18
EMP_42241,2017-12-24,,True,8.02,2025-04-18,2025-04-15
EMP_42242,2019-01-12,,True,6.97,,
EMP_42243,2024-04-16,,True,1.71,,2025-03-30
EMP_42244,2022-11-16,,True,3.12,2025-03-21,2023-07-30
EMP_42245,2024-03-10,,True,1.81,2025-03-18,
EMP_42246,2021-11-10,2023-03-16,False,1.34,,
EMP_42247,2014-12-15,,True,11.04,,2023-11-02
EMP_42248,2018-02-01,,True,7.91,2024-09-25,2024-11-21
EMP_42249,2011-01-01,,True,15.0,,2024-05-02
EMP_42250,2022-02-18,,True,3.87,,
EMP_42251,2010-08-31,,True,15.33,,2024-06-04
EMP_42252,2022-05-30,2024-10-26,False,2.41,2023-11-02,2024-07-20
EMP_42253,2017-02-21,2021-10-12,False,4.64,2020-10-12,2025-04-26
EMP_42254,2010-03-21,,True,15.78,,2025-06-29
EMP_42255,2018-04-26,2020-02-27,False,1.84,,2025-05-09
EMP_42256,2020-02-17,,True,5.87,2024-06-17,2023-08-11
EMP_42257,2017-04-02,2021-07-20,False,4.3,2021-09-08,2024-09-23
EMP_42258,2013-12-15,,True,12.04,2025-03-21,2023-08-30
EMP_42259,2024-12-11,,True,1.05,,
EMP_42260,2013-06-22,,True,12.53,2019-09-11,2023-12-16
EMP_42261,2024-05-08,,True,1.65,2025-06-25,
EMP_42262,2023-08-22,2025-02-10,False,1.47,2024-09-13,2023-12-29
EMP_42263,2018-09-03,,True,7.33,,2025-02-06
EMP_42264,2012-02-02,,True,13.91,,2024-05-22
EMP_42265,2017-04-27,,True,8.68,2024-01-31,2023-12-04
EMP_42266,2011-09-07,,True,14.32,2018-10-29,2024-01-25
EMP_42267,2010-05-23,,True,15.61,,2025-05-16
EMP_42268,2011-08-14,,True,14.38,,2024-08-03
EMP_42269,2014-05-15,,True,11.63,,2025-01-23
EMP_42270,2015-02-05,,True,10.9,,2024-03-04
EMP_42271,2010-10-02,,True,15.25,2018-04-21,2024-01-31
EMP_42272,2016-10-20,,True,9.2,,2025-04-22
EMP_42273,2011-10-31,,True,14.17,,
EMP_42274,2014-11-20,,True,11.11,2019-04-26,2024-09-08
EMP_42275,2012-06-12,,True,13.55,,2024-08-29
EMP_42276,2023-06-05,,True,2.57,,
EMP_42277,2010-10-19,2014-12-21,False,4.17,2016-06-30,2023-11-01
EMP_42278,2019-07-08,,True,6.48,,
EMP_42279,2012-09-20,,True,13.28,2019-07-28,2024-01-22
EMP_42280,2016-11-07,2018-02-13,False,1.27,2024-03-26,
EMP_42281,2022-03-08,,True,3.82,2024-02-17,
EMP_42282,2023-02-15,,True,2.87,,2024-01-11
EMP_42283,2010-10-22,,True,15.19,2013-09-01,2025-06-10
EMP_42284,2022-12-01,,True,3.08,2024-12-16,2023-10-10
EMP_42285,2022-02-24,,True,3.85,2023-08-12,
EMP_42286,2016-10-08,2017-04-25,False,0.54,,2024-12-16
EMP_42287,2020-08-25,2023-03-11,False,2.54,,2024-03-11
EMP_42288,2014-01-06,,True,11.98,,
EMP_42289,2021-01-06,2022-04-25,False,1.3,2025-04-17,
EMP_42290,2023-04-02,,True,2.75,2025-01-02,2023-07-15
EMP_42291,2016-10-20,,True,9.2,,2024-02-12
EMP_42292,2020-06-10,,True,5.56,2023-10-29,2023-07-03
EMP_42293,2014-01-10,2017-07-07,False,3.49,,2025-06-15
EMP_42294,2014-03-02,2014-07-01,False,0.33,,2024-07-30
EMP_42295,2022-09-12,,True,3.3,,
EMP_42296,2013-05-21,,True,12.61,2020-01-31,2025-04-10
EMP_42297,2023-06-26,,True,2.52,,2023-12-16
EMP_42298,2011-04-02,,True,14.75,,2023-09-19
EMP_42299,2017-10-22,,True,8.19,2021-06-19,2023-11-04
EMP_42300,2011-02-01,,True,14.91,,2024-08-28
EMP_42301,2019-06-09,,True,6.56,2021-10-25,2024-10-14
EMP_42302,2017-04-03,,True,8.74,,
EMP_42303,2020-04-29,2024-04-17,False,3.97,2022-04-02,2024-12-08
EMP_42304,2010-10-19,,True,15.2,2017-09-23,2023-08-02
EMP_42305,2018-11-19,,True,7.12,,
EMP_42306,2011-08-15,,True,14.38,,2024-04-19
EMP_42307,2012-02-22,,True,13.86,2013-07-28,2024-04-18
EMP_42308,2024-06-22,,True,1.52,2025-06-29,2024-06-30
EMP_42309,2021-05-13,,True,4.64,2022-12-09,2025-03-12
EMP_42310,2014-01-06,,True,11.98,2024-05-10,2024-07-09
EMP_42311,2022-10-31,,True,3.17,,2025-04-12
EMP_42312,2010-09-17,,True,15.29,,2025-03-19
EMP_42313,2023-09-17,,True,2.29,,2025-04-12
EMP_42314,2022-08-24,,True,3.35,,2024-02-20
EMP_42315,2019-10-08,,True,6.23,2021-01-25,2023-09-05
EMP_42316,2012-09-18,,True,13.28,,
EMP_42317,2012-11-11,,True,13.14,2025-04-29,2025-05-02
EMP_42318,2010-07-12,,True,15.47,2013-04-17,2025-06-21
EMP_42319,2012-12-13,,True,13.05,2018-12-12,2024-01-13
EMP_42320,2017-12-15,,True,8.04,2023-11-13,
EMP_42321,2022-08-16,,True,3.38,,2023-11-13
EMP_42322,2019-09-22,2020-09-07,False,0.96,,2025-06-10
EMP_42323,2020-10-11,,True,5.22,,2024-09-07
EMP_42324,2015-07-10,,True,10.48,,2023-09-03
EMP_42325,2020-05-25,,True,5.6,,2023-11-15
EMP_42326,2022-08-25,2025-01-30,False,2.43,,2024-11-14
EMP_42327,2014-07-18,,True,11.46,2020-06-29,2025-04-28
EMP_42328,2015-03-08,,True,10.82,,2024-10-27
EMP_42329,2010-01-08,,True,15.98,2025-05-27,2023-08-21
EMP_42330,2023-09-05,,True,2.32,2024-10-08,2024-06-27
EMP_42331,2023-02-22,2025-02-05,False,1.95,2025-02-13,
EMP_42332,2018-01-28,,True,7.92,,2025-04-29
EMP_42333,2012-08-15,,True,13.38,,2024-06-25
EMP_42334,2024-05-07,2024-12-01,False,0.57,2025-05-30,2025-02-28
EMP_42335,2016-06-01,,True,9.58,2018-06-06,2024-04-06
EMP_42336,2011-07-01,,True,14.5,,
EMP_42337,2015-04-03,2016-01-14,False,0.78,2022-07-27,2024-04-13
EMP_42338,2017-11-05,2018-12-03,False,1.08,2023-03-25,2025-05-07
EMP_42339,2019-07-28,,True,6.43,,2023-11-08
EMP_42340,2016-06-27,,True,9.51,,2025-04-24
EMP_42341,2012-11-07,2024-08-31,False,11.81,,2024-09-10
EMP_42342,2023-11-13,,True,2.13,2025-05-03,
EMP_42343,2021-04-22,,True,4.69,,2025-04-24
EMP_42344,2012-11-01,,True,13.16,,2025-05-06
EMP_42345,2010-10-04,2014-12-10,False,4.18,2024-04-06,
EMP_42346,2019-11-09,,True,6.14,2021-09-19,2024-10-20
EMP_42347,2016-09-18,,True,9.28,2020-02-22,2024-04-07
EMP_42348,2015-10-10,,True,10.23,2018-01-17,2024-02-09
EMP_42349,2015-08-26,,True,10.35,2017-09-10,2024-08-31
EMP_42350,2013-05-20,,True,12.62,2019-10-22,2024-01-08
EMP_42351,2014-12-18,,True,11.04,,
EMP_42352,2011-02-04,,True,14.9,2015-12-26,
EMP_42353,2015-06-18,,True,10.54,,2024-11-04
EMP_42354,2016-01-18,,True,9.95,2024-10-17,2024-03-01
EMP_42355,2021-08-27,,True,4.34,,2024-12-24
EMP_42356,2022-08-05,,True,3.41,2023-11-14,2024-08-14
EMP_42357,2022-11-19,,True,3.12,,
EMP_42358,2024-05-29,,True,1.59,,
EMP_42359,2022-02-03,,True,3.91,2024-03-02,2023-08-09
EMP_42360,2023-03-21,,True,2.78,2024-08-15,
EMP_42361,2019-03-18,,True,6.79,,2025-03-04
EMP_42362,2018-04-15,2021-02-03,False,2.81,2019-06-17,2025-04-01
EMP_42363,2022-01-25,2024-01-15,False,1.97,,2024-10-06
EMP_42364,2014-06-12,,True,11.55,2015-07-24,2025-03-28
EMP_42365,2018-10-08,2023-12-29,False,5.22,2023-05-31,
EMP_42366,2013-03-11,,True,12.81,,2024-06-20
EMP_42367,2011-04-25,,True,14.69,,2025-06-12
EMP_42368,2016-11-12,,True,9.13,,2024-06-30
EMP_42369,2021-11-21,,True,4.11,2024-09-30,2025-03-08
EMP_42370,2013-01-23,,True,12.94,,
EMP_42371,2021-04-24,,True,4.69,,
EMP_42372,2023-12-06,,True,2.07,2025-04-03,
EMP_42373,2022-09-14,,True,3.3,,2024-06-24
EMP_42374,2012-09-02,2020-12-20,False,8.3,2016-01-26,2025-05-19
EMP_42375,2022-07-27,,True,3.43,,
EMP_42376,2012-03-30,2012-09-19,False,0.47,,2024-03-25
EMP_42377,2015-04-17,,True,10.71,,
EMP_42378,2013-09-16,,True,12.29,,2023-11-09
EMP_42379,2012-10-07,2020-05-04,False,7.57,,
EMP_42380,2021-06-02,,True,4.58,,
EMP_42381,2020-03-25,,True,5.77,2025-05-15,2023-08-22
EMP_42382,2022-02-02,,True,3.91,,2024-10-29
EMP_42383,2020-11-16,2022-09-19,False,1.84,2022-06-10,2025-04-09
EMP_42384,2010-05-05,,True,15.66,2022-07-18,
EMP_42385,2018-12-07,2022-07-23,False,3.62,2024-09-04,2024-11-20
EMP_42386,2020-05-24,,True,5.6,,2024-01-30
EMP_42387,2016-12-05,2022-01-20,False,5.13,,2024-05-17
EMP_42388,2018-08-14,,True,7.38,,
EMP_42389,2018-07-21,2018-12-20,False,0.42,2024-07-27,2025-03-27
EMP_42390,2011-03-06,,True,14.82,,2023-12-23
EMP_42391,2010-07-24,,True,15.44,,2025-03-27
EMP_42392,2021-09-30,2022-01-14,False,0.29,,2024-01-27
EMP_42393,2021-01-26,,True,4.93,2024-10-17,
EMP_42394,2010-10-03,2013-11-10,False,3.1,2018-12-10,2024-07-04
EMP_42395,2014-08-30,,True,11.34,2016-03-18,2023-07-17
EMP_42396,2019-12-15,,True,6.05,,2024-01-27
EMP_42397,2019-12-13,,True,6.05,,2024-06-29
EMP_42398,2010-02-10,,True,15.89,2022-02-24,2023-10-19
EMP_42399,2017-09-14,2020-07-30,False,2.87,,
EMP_42400,2010-03-12,,True,15.81,,2023-10-25
EMP_42401,2010-10-30,2011-03-10,False,0.36,2021-05-15,2023-12-22
EMP_42402,2011-07-12,,True,14.47,,2023-11-24
EMP_42403,2015-09-20,,True,10.28,2022-12-17,2023-07-15
EMP_42404,2022-07-24,,True,3.44,,2024-05-28
EMP_42405,2021-10-10,,True,4.22,,2024-04-18
EMP_42406,2013-12-07,,True,12.07,2020-09-19,2025-06-11
EMP_42407,2020-04-10,,True,5.72,2024-09-14,2024-09-04
EMP_42408,2020-09-29,,True,5.25,2022-01-30,2024-07-01
EMP_42409,2023-02-03,2023-05-19,False,0.29,2025-01-13,
EMP_42410,2019-03-07,,True,6.82,,2024-05-17
EMP_42411,2024-09-22,,True,1.27,,2025-01-24
EMP_42412,2010-01-30,,True,15.92,,
EMP_42413,2021-06-30,,True,4.5,,2023-11-12
EMP_42414,2015-02-21,,True,10.86,,
EMP_42415,2023-04-28,2023-11-03,False,0.52,2025-06-02,
EMP_42416,2015-10-07,,True,10.23,,
EMP_42417,2016-11-08,,True,9.14,2019-01-14,2025-01-23
EMP_42418,2011-02-07,2023-01-09,False,11.92,,2024-05-01
EMP_42419,2017-03-29,,True,8.76,,
EMP_42420,2012-11-03,2014-08-16,False,1.78,2024-10-31,
EMP_42421,2019-05-26,2025-05-30,False,6.01,,
EMP_42422,2021-10-16,,True,4.21,,2023-11-09
EMP_42423,2016-12-12,,True,9.05,2023-09-06,
EMP_42424,2022-04-02,,True,3.75,,2023-08-10
EMP_42425,2015-10-15,,True,10.21,,2024-09-28
EMP_42426,2017-03-09,,True,8.81,2021-01-05,
EMP_42427,2011-01-27,2011-08-29,False,0.59,,2025-05-07
EMP_42428,2017-09-25,,True,8.27,2023-05-06,
EMP_42429,2013-02-20,,True,12.86,2024-05-30,
EMP_42430,2017-08-25,,True,8.35,,2024-02-16
EMP_42431,2020-09-01,,True,5.33,,2024-09-16
EMP_42432,2021-10-15,2022-01-06,False,0.23,2023-09-04,2023-07-28
EMP_42433,2012-04-27,,True,13.68,2016-06-21,2024-02-13
EMP_42434,2023-07-20,,True,2.45,2024-10-29,
EMP_42435,2016-04-05,,True,9.74,,
EMP_42436,2023-09-26,,True,2.26,2024-12-28,
EMP_42437,2022-08-04,,True,3.41,,
EMP_42438,2014-02-04,2022-12-02,False,8.82,,
EMP_42439,2016-12-17,,True,9.04,,
EMP_42440,2014-09-09,,True,11.31,,2023-10-03
EMP_42441,2022-10-25,,True,3.18,2024-10-11,2023-08-23
EMP_42442,2015-07-15,2019-09-17,False,4.18,2018-12-31,
EMP_42443,2017-07-27,2024-10-15,False,7.22,,2024-05-27
EMP_42444,2017-03-04,2019-05-20,False,2.21,,
EMP_42445,2013-10-29,,True,12.17,,2024-04-17
EMP_42446,2017-10-10,,True,8.22,2019-01-07,2024-12-18
EMP_42447,2023-09-13,,True,2.3,2025-04-16,2024-06-25
EMP_42448,2023-04-16,,True,2.71,,
EMP_42449,2018-02-22,,True,7.85,2019-11-18,
EMP_42450,2016-08-02,2023-11-19,False,7.3,,2025-05-04
EMP_42451,2011-06-06,,True,14.57,2018-07-03,2024-11-06
EMP_42452,2023-11-07,2024-03-24,False,0.38,,2024-01-31
EMP_42453,2015-07-26,,True,10.43,,
EMP_42454,2011-12-26,,True,14.02,2024-08-17,2025-03-13
EMP_42455,2017-06-18,,True,8.54,,2024-07-04
EMP_42456,2018-05-12,,True,7.64,,
EMP_42457,2018-05-04,,True,7.66,,2025-02-02
EMP_42458,2021-09-09,,True,4.31,,2025-05-04
EMP_42459,2018-12-11,,True,7.06,2021-01-29,2024-10-09
EMP_42460,2012-11-18,,True,13.12,,2024-03-13
EMP_42461,2014-06-25,,True,11.52,,2024-06-27
EMP_42462,2015-01-17,,True,10.95,,2023-09-26
EMP_42463,2024-07-12,,True,1.47,,2024-06-15
EMP_42464,2010-05-13,,True,15.64,,2023-12-22
EMP_42465,2012-05-31,,True,13.59,2022-04-19,2023-08-22
EMP_42466,2013-10-05,,True,12.24,,2025-01-25
EMP_42467,2024-02-16,2024-04-02,False,0.13,,2024-06-10
EMP_42468,2018-09-15,,True,7.29,,2023-11-23
EMP_42469,2024-07-09,,True,1.48,,2023-11-21
EMP_42470,2021-01-27,,True,4.93,,2024-05-31
EMP_42471,2016-08-18,,True,9.37,,
EMP_42472,2024-03-31,,True,1.75,2025-06-11,2025-02-19
EMP_42473,2017-09-06,2022-12-03,False,5.24,,2023-12-13
EMP_42474,2017-12-02,,True,8.08,,
EMP_42475,2013-01-02,,True,12.99,2023-07-22,2024-01-04
EMP_42476,2013-08-25,,True,12.35,2024-04-05,
EMP_42477,2012-06-13,,True,13.55,2021-07-07,
EMP_42478,2013-07-29,,True,12.42,2022-08-07,
EMP_42479,2023-09-29,,True,2.26,2025-05-10,2024-07-05
EMP_42480,2012-08-29,,True,13.34,,2024-01-04
EMP_42481,2021-05-11,,True,4.64,,2025-01-27
EMP_42482,2015-05-14,,True,10.63,2020-10-24,2024-07-25
EMP_42483,2019-09-14,,True,6.3,2022-03-28,2024-11-06
EMP_42484,2014-03-29,2017-06-24,False,3.24,,2024-09-13
EMP_42485,2014-09-27,,True,11.26,,
EMP_42486,2018-05-19,,True,7.62,2024-12-16,2024-05-19
EMP_42487,2012-01-01,,True,14.0,2013-05-15,2024-07-14
EMP_42488,2014-02-19,,True,11.86,2018-10-06,
EMP_42489,2011-11-16,,True,14.12,,
EMP_42490,2023-07-14,2024-05-29,False,0.88,2024-11-20,2024-09-09
EMP_42491,2015-10-05,2022-04-13,False,6.52,2024-06-26,2023-11-03
EMP_42492,2014-04-24,,True,11.69,,2025-03-27
EMP_42493,2011-09-01,,True,14.33,,2024-04-22
EMP_42494,2010-10-04,,True,15.24,,2023-07-20
EMP_42495,2013-03-11,,True,12.81,,2024-05-16
EMP_42496,2019-10-02,,True,6.25,2022-12-30,2024-05-15
EMP_42497,2010-08-24,,True,15.35,,2023-11-30
EMP_42498,2012-04-10,,True,13.72,2019-02-10,2024-09-04
EMP_42499,2023-06-17,2023-12-26,False,0.53,,2024-03-27
EMP_42500,2013-09-15,,True,12.29,,2024-10-08
EMP_42501,2014-12-19,,True,11.03,,2023-08-02
EMP_42502,2011-03-07,,True,14.82,2025-02-28,2025-03-06
EMP_42503,2019-07-13,,True,6.47,,2025-01-08
EMP_42504,2016-12-14,,True,9.05,2024-07-01,2024-02-05
EMP_42505,2022-12-07,2024-06-13,False,1.52,2025-03-07,2025-06-06
EMP_42506,2018-08-31,2024-05-25,False,5.73,,2023-12-17
EMP_42507,2018-09-29,,True,7.26,,2024-08-27
EMP_42508,2016-04-08,2017-10-28,False,1.56,,2024-03-29
EMP_42509,2024-04-09,,True,1.73,,2023-12-23
EMP_42510,2010-11-24,,True,15.1,2016-08-27,2024-05-07
EMP_42511,2018-03-14,,True,7.8,2025-01-23,2024-05-18
EMP_42512,2021-01-23,,True,4.94,,2024-11-10
EMP_42513,2010-01-20,,True,15.95,2017-02-03,
EMP_42514,2023-05-12,,True,2.64,,2024-12-13
EMP_42515,2018-07-31,,True,7.42,2019-08-06,
EMP_42516,2019-03-11,,True,6.81,2024-04-11,2024-10-19
EMP_42517,2012-05-15,,True,13.63,,2025-03-08
EMP_42518,2013-10-03,,True,12.24,,2023-12-13
EMP_42519,2012-03-12,,True,13.8,,
EMP_42520,2010-12-03,2019-03-07,False,8.26,,
EMP_42521,2019-10-28,2023-02-08,False,3.28,,
EMP_42522,2018-07-21,,True,7.45,,2024-09-30
EMP_42523,2012-11-19,2013-02-21,False,0.26,,
EMP_42524,2023-04-07,,True,2.74,2025-05-03,
EMP_42525,2023-02-16,,True,2.87,,2024-11-04
EMP_42526,2013-09-05,,True,12.32,,
EMP_42527,2014-08-29,,True,11.34,2025-04-27,2024-11-19
EMP_42528,2015-08-05,,True,10.41,2024-01-29,2025-03-25
EMP_42529,2017-08-14,,True,8.38,2021-12-25,2024-06-21
EMP_42530,2019-05-17,,True,6.63,,2024-01-07
EMP_42531,2023-06-21,2024-05-08,False,0.88,,2025-06-26
EMP_42532,2021-10-31,2022-04-16,False,0.46,2023-01-28,2025-01-12
EMP_42533,2014-02-25,,True,11.85,2016-07-26,2025-02-10
EMP_42534,2017-05-17,2019-02-07,False,1.73,,2023-12-01
EMP_42535,2019-02-13,,True,6.88,2020-12-01,2023-07-25
EMP_42536,2013-12-18,2018-09-08,False,4.72,2025-01-01,2023-07-30
EMP_42537,2015-08-07,,True,10.4,2021-02-15,
EMP_42538,2021-09-14,,True,4.3,2025-02-03,
EMP_42539,2011-02-15,,True,14.87,2012-11-29,2025-02-07
EMP_42540,2019-05-21,,True,6.61,2021-06-01,2025-05-12
EMP_42541,2020-01-20,2020-06-09,False,0.39,,2024-11-21
EMP_42542,2023-01-09,,True,2.98,2024-10-04,2023-11-23
EMP_42543,2012-04-12,,True,13.72,2013-10-25,2025-03-22
EMP_42544,2010-04-06,,True,15.74,,2023-08-30
EMP_42545,2011-04-04,,True,14.74,,
EMP_42546,2021-11-30,2021-12-30,False,0.08,2025-05-01,2023-07-28
EMP_42547,2020-01-13,2022-03-04,False,2.14,,2025-04-28
EMP_42548,2019-12-25,,True,6.02,2024-01-14,2024-03-13
EMP_42549,2019-04-18,,True,6.7,2024-08-24,2023-07-03
EMP_42550,2017-12-26,,True,8.01,2019-04-25,2024-07-08
EMP_42551,2017-10-15,2023-03-09,False,5.4,,2025-03-06
EMP_42552,2013-03-16,,True,12.79,2019-01-28,2025-05-17
EMP_42553,2010-12-29,,True,15.01,,
EMP_42554,2023-08-21,,True,2.36,,2024-11-01
EMP_42555,2016-07-28,2022-01-29,False,5.51,,
EMP_42556,2016-12-19,,True,9.03,2018-03-31,2024-11-12
EMP_42557,2017-04-24,,True,8.69,,2024-05-20
EMP_42558,2010-05-13,,True,15.64,,2023-10-09
EMP_42559,2019-11-02,,True,6.16,2023-08-09,2025-06-15
EMP_42560,2010-06-18,,True,15.54,,2023-10-05
EMP_42561,2011-09-20,,True,14.28,,
EMP_42562,2022-11-05,2025-06-02,False,2.57,,2024-03-14
EMP_42563,2023-07-10,,True,2.48,,2025-05-24
EMP_42564,2022-04-19,,True,3.7,2024-04-30,
EMP_42565,2019-09-14,,True,6.3,,2024-05-05
EMP_42566,2024-12-09,,True,1.06,,2024-12-25
EMP_42567,2018-03-01,,True,7.84,,
EMP_42568,2011-07-09,,True,14.48,2024-11-20,2024-11-02
EMP_42569,2019-06-17,2022-08-06,False,3.14,,2025-04-13
EMP_42570,2020-11-19,2021-10-08,False,0.88,,2024-06-23
EMP_42571,2021-05-11,,True,4.64,2024-10-26,2025-05-30
EMP_42572,2023-11-28,,True,2.09,2025-01-05,2024-01-25
EMP_42573,2023-07-05,,True,2.49,2024-09-29,2024-08-05
EMP_42574,2011-03-06,2014-01-18,False,2.87,,2024-10-06
EMP_42575,2016-09-06,,True,9.32,2020-07-12,2025-01-20
EMP_42576,2010-10-06,,True,15.24,2019-04-08,
EMP_42577,2017-10-17,,True,8.21,2023-05-13,2023-09-17
EMP_42578,2019-11-27,,True,6.09,2023-06-29,2025-06-06
EMP_42579,2022-07-18,2022-10-15,False,0.24,2025-06-30,2025-06-05
EMP_42580,2010-08-20,,True,15.36,,2024-06-18
EMP_42581,2013-08-07,,True,12.4,,
EMP_42582,2012-12-07,,True,13.07,,2025-06-05
EMP_42583,2022-06-27,,True,3.51,2024-07-27,
EMP_42584,2019-11-14,,True,6.13,2025-06-15,2024-07-27
EMP_42585,2020-06-24,2021-11-08,False,1.37,,2025-06-22
EMP_42586,2019-12-30,,True,6.0,,2024-03-25
EMP_42587,2016-06-14,,True,9.55,2018-01-18,
EMP_42588,2012-01-08,2017-12-07,False,5.91,,2024-09-10
EMP_42589,2024-10-03,2024-11-07,False,0.1,,2024-02-21
EMP_42590,2024-11-16,,True,1.12,,2024-05-10
EMP_42591,2018-08-06,,True,7.4,,
EMP_42592,2017-05-26,2024-01-08,False,6.62,2018-09-07,2023-10-09
EMP_42593,2022-05-31,,True,3.59,2024-08-16,2024-02-02
EMP_42594,2015-01-31,,True,10.92,,2024-04-04
